"País","Departamento","Ciudad o Municipio","Localidad","Departamento con código","Municipio con código","Comment","Comment User","Comment Date","Timestamp","Last Updated","Created By","Updated By","Entry Status","IP","ID","Key"
"Colombia","Antioquia","Puerto Nare-la Magdalena","No Aplica","ANTIOQUIA - 1","PUERTO NARE-LA MAGDALENA - 168","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","132","he9ui"
"Colombia","Antioquia","La Union","Otros","ANTIOQUIA - 1","LA UNION - 169","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","133","4k4yr"
"Colombia","Antioquia","La Union","Corregimiento Mesopotamia","ANTIOQUIA - 1","LA UNION - 169","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","134","9klhr"
"Colombia","Antioquia","La Pintada","No Aplica","ANTIOQUIA - 1","LA PINTADA - 170","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","135","3xgcr"
"Colombia","Antioquia","Liborina","No Aplica","ANTIOQUIA - 1","LIBORINA - 172","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","136","pagpx"
"Colombia","Antioquia","Maceo","No Aplica","ANTIOQUIA - 1","MACEO - 175","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","137","bpn17"
"Colombia","Antioquia","Marinilla","No Aplica","ANTIOQUIA - 1","MARINILLA - 178","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","138","3hv0r"
"Colombia","Antioquia","Montebello","No Aplica","ANTIOQUIA - 1","MONTEBELLO - 181","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","139","msw51"
"Colombia","Antioquia","Murindo","No Aplica","ANTIOQUIA - 1","MURINDO - 184","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","140","a9sig"
"Colombia","Antioquia","Mutata","No Aplica","ANTIOQUIA - 1","MUTATA - 187","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","141","lq8m0"
"Colombia","Antioquia","Nariño","No Aplica","ANTIOQUIA - 1","NARIÑO - 190","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","142","yzzaa"
"Colombia","Antioquia","Nechi","No Aplica","ANTIOQUIA - 1","NECHI - 191","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","143","9gmed"
"Colombia","Antioquia","Necocli","No Aplica","ANTIOQUIA - 1","NECOCLI - 192","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","144","cakj3"
"Colombia","Antioquia","Olaya","No Aplica","ANTIOQUIA - 1","OLAYA - 193","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","145","ra7wv"
"Colombia","Antioquia","Peñol","No Aplica","ANTIOQUIA - 1","PEÑOL - 196","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","146","dbtcn"
"Colombia","Antioquia","Peque","No Aplica","ANTIOQUIA - 1","PEQUE - 199","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","147","fggjy"
"Colombia","Antioquia","Pueblorrico","No Aplica","ANTIOQUIA - 1","PUEBLORRICO - 202","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","148","vwyd3"
"Colombia","Antioquia","Puerto Berrio","No Aplica","ANTIOQUIA - 1","PUERTO BERRIO - 205","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","149","65wxe"
"Colombia","Antioquia","Puerto Triunfo","No Aplica","ANTIOQUIA - 1","PUERTO TRIUNFO - 206","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","150","acn5i"
"Colombia","Antioquia","Remedios","Otros","ANTIOQUIA - 1","REMEDIOS - 208","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","151","6wny5"
"Colombia","Antioquia","Remedios","Corregimiento La Cruzadas","ANTIOQUIA - 1","REMEDIOS - 208","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","152","3311t"
"Colombia","Antioquia","Remedios","Corregimiento Santa Isabel","ANTIOQUIA - 1","REMEDIOS - 208","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","153","ffbfs"
"Colombia","Antioquia","Retiro","No Aplica","ANTIOQUIA - 1","RETIRO - 211","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","154","5nkqz"
"Colombia","Antioquia","Rionegro","Libono Mejia","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","155","n1f6f"
"Colombia","Antioquia","Rionegro","San Antonio","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","156","7nq75"
"Colombia","Antioquia","Rionegro","Mons. Alfonos Uribe Jaramillo","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","157","hfomt"
"Colombia","Antioquia","Rionegro","El Porvenir","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","158","99895a"
"Colombia","Antioquia","Rionegro","Otros","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","159","iht68"
"Colombia","Antioquia","Rionegro","Corregimiento Del Sur","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","160","lhxei"
"Colombia","Antioquia","Rionegro","Cto Jose Maria Cordova M","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","161","fajvc"
"Colombia","Antioquia","Rionegro","Cto Centro Casimiro Garcia","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","162","5nvzp"
"Colombia","Antioquia","Rionegro","Cto Norte Nestor E. Sanint Alv","ANTIOQUIA - 1","RIONEGRO - 214","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","163","xe7jl"
"Colombia","Antioquia","Sabanalarga","No Aplica","ANTIOQUIA - 1","SABANALARGA - 217","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","164","s1zki"
"Colombia","Antioquia","Sabaneta","No Aplica","ANTIOQUIA - 1","SABANETA - 218","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","165","to3eo"
"Colombia","Antioquia","Salgar","No Aplica","ANTIOQUIA - 1","SALGAR - 220","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","166","clbld"
"Colombia","Antioquia","San Andres","No Aplica","ANTIOQUIA - 1","SAN ANDRES - 223","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","167","q6dz9"
"Colombia","Antioquia","San Carlos","No Aplica","ANTIOQUIA - 1","SAN CARLOS - 226","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","168","ws1i9"
"Colombia","Antioquia","San Francisco","No Aplica","ANTIOQUIA - 1","SAN FRANCISCO - 227","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","169","eqd2r"
"Colombia","Antioquia","San Jeronimo","No Aplica","ANTIOQUIA - 1","SAN JERONIMO - 229","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","170","3ervg"
"Colombia","Antioquia","San Jose De La Montaña","No Aplica","ANTIOQUIA - 1","SAN JOSE DE LA MONTAÑA - 230","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","171","xtfri"
"Colombia","Antioquia","San Juan De Uraba","No Aplica","ANTIOQUIA - 1","SAN JUAN DE URABA - 231","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","172","adrnf"
"Colombia","Antioquia","San Luis","Otros","ANTIOQUIA - 1","SAN LUIS - 232","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","173","sq7cy"
"Colombia","Antioquia","San Pedro","No Aplica","ANTIOQUIA - 1","SAN PEDRO - 235","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","174","zd51b"
"Colombia","Antioquia","San Pedro De Uraba","No Aplica","ANTIOQUIA - 1","SAN PEDRO DE URABA - 237","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","175","k1ymx"
"Colombia","Antioquia","San Rafael","No Aplica","ANTIOQUIA - 1","SAN RAFAEL - 238","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","176","qr304"
"Colombia","Antioquia","San Roque","No Aplica","ANTIOQUIA - 1","SAN ROQUE - 241","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","177","uk6g5"
"Colombia","Antioquia","San Vicente","No Aplica","ANTIOQUIA - 1","SAN VICENTE - 244","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","178","b178g"
"Colombia","Antioquia","Santa Barbara","No Aplica","ANTIOQUIA - 1","SANTA BARBARA - 247","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","179","k3xvn"
"Colombia","Antioquia","Santa Rosa De Osos","No Aplica","ANTIOQUIA - 1","SANTA ROSA DE OSOS - 250","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","180","ulod2"
"Colombia","Antioquia","Santo Domingo","No Aplica","ANTIOQUIA - 1","SANTO DOMINGO - 253","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","181","1fr56"
"Colombia","Antioquia","Santuario","No Aplica","ANTIOQUIA - 1","SANTUARIO - 256","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","182","nqvj4"
"Colombia","Antioquia","Segovia","No Aplica","ANTIOQUIA - 1","SEGOVIA - 259","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","183","7fnbl"
"Colombia","Antioquia","Sonson","Otros","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","184","zvdge"
"Colombia","Antioquia","Sonson","Corr Alto De Sabanas","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","185","zt8da"
"Colombia","Antioquia","Sonson","Corregimiento Dantas","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","186","9kq1m"
"Colombia","Antioquia","Sonson","Corregimiento San Miguel","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:05","danielb","","0","190.143.71.17","187","vd8ti"
"Colombia","Antioquia","Sonson","Corregimiento Los Medios","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","188","ot47k"
"Colombia","Antioquia","Sonson","Corregimiento Los Potreros","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","189","ise9h"
"Colombia","Antioquia","Sonson","Corr Rio Verde De Los Henaos","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","190","dv554"
"Colombia","Antioquia","Sonson","Corr Jerusalen La Florida","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","191","z4f6r"
"Colombia","Antioquia","Sonson","Corr Rio Verde De Los Montes","ANTIOQUIA - 1","SONSON - 262","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","192","q5onu"
"Colombia","Antioquia","Sopetran","No Aplica","ANTIOQUIA - 1","SOPETRAN - 265","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","193","v8uw0"
"Colombia","Antioquia","Tamesis","No Aplica","ANTIOQUIA - 1","TAMESIS - 268","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","194","ugy9f"
"Colombia","Antioquia","Taraza","No Aplica","ANTIOQUIA - 1","TARAZA - 270","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","195","dcvv1"
"Colombia","Antioquia","Tarso","No Aplica","ANTIOQUIA - 1","TARSO - 271","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","196","bspkv"
"Colombia","Antioquia","Titiribi","No Aplica","ANTIOQUIA - 1","TITIRIBI - 274","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","197","h5f2j"
"Colombia","Antioquia","Toledo","No Aplica","ANTIOQUIA - 1","TOLEDO - 277","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","198","t07s8"
"Colombia","Antioquia","Turbo","No Aplica","ANTIOQUIA - 1","TURBO - 280","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","199","vffsm"
"Colombia","Antioquia","Uramita","No Aplica","ANTIOQUIA - 1","URAMITA - 282","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","200","a1r90"
"Colombia","Antioquia","Urrao","No Aplica","ANTIOQUIA - 1","URRAO - 283","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","201","1zt6"
"Colombia","Antioquia","Valdivia","No Aplica","ANTIOQUIA - 1","VALDIVIA - 286","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","202","zwnim"
"Colombia","Antioquia","Valparaiso","No Aplica","ANTIOQUIA - 1","VALPARAISO - 289","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","203","cpe17"
"Colombia","Antioquia","Vegachi","Otros","ANTIOQUIA - 1","VEGACHI - 290","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","204","tovx0"
"Colombia","Antioquia","Vegachi","Corregimiento El Tigre","ANTIOQUIA - 1","VEGACHI - 290","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","205","6oxl1"
"Colombia","Antioquia","Vigia Del Fuerte","No Aplica","ANTIOQUIA - 1","VIGIA DEL FUERTE - 291","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","206","15nj4"
"Colombia","Antioquia","Venecia","No Aplica","ANTIOQUIA - 1","VENECIA - 292","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","207","erqh3"
"Colombia","Antioquia","Yali","No Aplica","ANTIOQUIA - 1","YALI - 293","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","208","48hp6"
"Colombia","Antioquia","Yarumal","No Aplica","ANTIOQUIA - 1","YARUMAL - 295","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","209","hr2c1"
"Colombia","Antioquia","Yolombo","No Aplica","ANTIOQUIA - 1","YOLOMBO - 298","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","210","s67w1"
"Colombia","Antioquia","Yondo-casabe","No Aplica","ANTIOQUIA - 1","YONDO-CASABE - 300","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","211","ffpbu"
"Colombia","Antioquia","Zaragoza","No Aplica","ANTIOQUIA - 1","ZARAGOZA - 301","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","212","xrmyl"
"Colombia","Atlantico","Barranquilla","Localidad No.1 Sur Occidente","ATLANTICO - 3","BARRANQUILLA - 1","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","213","n0fv3"
"Colombia","Atlantico","Barranquilla","Localidad 2 Metropolitana","ATLANTICO - 3","BARRANQUILLA - 1","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","214","cpw1g"
"Colombia","Atlantico","Barranquilla","Localidad No.3 Sur Oriente","ATLANTICO - 3","BARRANQUILLA - 1","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","215","cce7q"
"Colombia","Atlantico","Barranquilla","Localidad No.4 Norte Centro Hi","ATLANTICO - 3","BARRANQUILLA - 1","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","216","zef9i"
"Colombia","Atlantico","Barranquilla","Otros","ATLANTICO - 3","BARRANQUILLA - 1","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","217","lbgn0"
"Colombia","Atlantico","Barranquilla","Localidad No.5 Riomar","ATLANTICO - 3","BARRANQUILLA - 1","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","218","nv81m"
"Colombia","Atlantico","Baranoa","No Aplica","ATLANTICO - 3","BARANOA - 4","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","219","4aeek"
"Colombia","Atlantico","Campo De La Cruz","No Aplica","ATLANTICO - 3","CAMPO DE LA CRUZ - 7","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","220","97zek"
"Colombia","Atlantico","Candelaria","No Aplica","ATLANTICO - 3","CANDELARIA - 10","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","221","3b4vl"
"Colombia","Atlantico","Galapa","No Aplica","ATLANTICO - 3","GALAPA - 13","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","222","5ljfo"
"Colombia","Atlantico","Juan De Acosta","No Aplica","ATLANTICO - 3","JUAN DE ACOSTA - 16","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","223","fmrxk"
"Colombia","Atlantico","Luruaco","No Aplica","ATLANTICO - 3","LURUACO - 19","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","224","8ywr6"
"Colombia","Atlantico","Malambo","No Aplica","ATLANTICO - 3","MALAMBO - 22","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","225","zbgqx"
"Colombia","Atlantico","Manati","No Aplica","ATLANTICO - 3","MANATI - 25","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","226","4sxka"
"Colombia","Atlantico","Palmar De Varela","No Aplica","ATLANTICO - 3","PALMAR DE VARELA - 28","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","227","we9ss"
"Colombia","Atlantico","Piojo","No Aplica","ATLANTICO - 3","PIOJO - 31","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","228","hv8y8"
"Colombia","Atlantico","Polonuevo","No Aplica","ATLANTICO - 3","POLONUEVO - 34","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","229","cswwu"
"Colombia","Atlantico","Ponedera","No Aplica","ATLANTICO - 3","PONEDERA - 35","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","230","6h9t0"
"Colombia","Atlantico","Puerto Colombia","No Aplica","ATLANTICO - 3","PUERTO COLOMBIA - 37","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","231","p5glr"
"Colombia","Atlantico","Repelon","No Aplica","ATLANTICO - 3","REPELON - 40","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","232","reuy7"
"Colombia","Atlantico","Sabanagrande","No Aplica","ATLANTICO - 3","SABANAGRANDE - 43","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","233","lywpk"
"Colombia","Atlantico","Sabanalarga","No Aplica","ATLANTICO - 3","SABANALARGA - 46","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","234","kukon"
"Colombia","Atlantico","Santa Lucia","No Aplica","ATLANTICO - 3","SANTA LUCIA - 47","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","235","30ny6"
"Colombia","Atlantico","Santo Tomas","No Aplica","ATLANTICO - 3","SANTO TOMAS - 49","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","236","qwkw2"
"Colombia","Atlantico","Soledad","No Aplica","ATLANTICO - 3","SOLEDAD - 52","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","237","k6syq"
"Colombia","Atlantico","Suan","No Aplica","ATLANTICO - 3","SUAN - 55","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","238","h30m6"
"Colombia","Atlantico","Tubara","No Aplica","ATLANTICO - 3","TUBARA - 58","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","239","tfuno"
"Colombia","Atlantico","Usiacuri","No Aplica","ATLANTICO - 3","USIACURI - 61","","","","2021-12-22 16:17:21","2022-04-02 16:01:06","danielb","","0","190.143.71.17","240","a4qv9"
"Colombia","Bolivar","Cicuco","No Aplica","BOLIVAR - 5","CICUCO - 15","","","","2021-12-22 16:17:23","2022-04-02 16:01:07","danielb","","0","190.143.71.17","256","tbhps"
"Colombia","Bolivar","Cordoba","No Aplica","BOLIVAR - 5","CORDOBA - 16","","","","2021-12-22 16:17:23","2022-04-02 16:01:07","danielb","","0","190.143.71.17","257","qnqve"
"Colombia","Bolivar","Clemencia","No Aplica","BOLIVAR - 5","CLEMENCIA - 18","","","","2021-12-22 16:17:23","2022-04-02 16:01:07","danielb","","0","190.143.71.17","258","3maxj"
"Colombia","Bolivar","El Carmen De Bolivar","No Aplica","BOLIVAR - 5","EL CARMEN DE BOLIVAR - 22","","","","2021-12-22 16:17:23","2022-04-02 16:01:07","danielb","","0","190.143.71.17","259","d4hh0"
"Colombia","Bolivar","El Guamo","No Aplica","BOLIVAR - 5","EL GUAMO - 25","","","","2021-12-22 16:17:23","2022-04-02 16:01:07","danielb","","0","190.143.71.17","260","n6402"
